OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-2371,2021-021BD,2022-05-16T19:07:19.444512,15.06392355,.0001648,53.0555,59.5600,68.3939,291.7226,0,U,47911,999,6588,-.21228E-4,-.598E-5,0
STARLINK-2372,2021-021BE,2022-05-17T03:05:43.216224,15.06394897,.0001589,53.0577,43.0714,53.3679,306.7456,0,U,47912,999,6581,-.74756E-4,-.1395E-4,0
STARLINK-2374,2021-021BF,2022-05-17T03:53:30.728544,15.03947197,.0002024,53.0565,52.9787,48.4590,311.6572,0,U,47913,999,6568,.16137E-3,.1976E-4,0
STARLINK-2375,2021-021BG,2022-05-16T19:43:50.214144,15.06402714,.0001732,53.0564,54.4516,55.1041,305.0110,0,U,47914,999,6611,.46179E-4,.406E-5,0
STARLINK-2376,2021-021BH,2022-05-17T03:39:34.376544,15.06383689,.0001609,53.0563,47.9760,66.0193,294.0964,0,U,47915,999,6575,.34669E-4,.235E-5,0
STARLINK-2378,2021-021BJ,2022-05-17T03:01:44.639904,15.06390077,.000173,53.0567,33.0835,60.0673,300.0488,0,U,47916,999,6596,-.9211E-4,-.1653E-4,0
STARLINK-2397,2021-021BK,2022-05-16T11:15:37.717920,15.06394777,.0001492,53.0549,46.0338,58.3240,301.7894,0,U,47917,999,6617,.16456E-3,.217E-4,0
STARLINK-2398,2021-021BL,2022-05-17T03:21:38.895264,15.06394062,.0001612,53.0563,43.0246,56.4316,303.6827,0,U,47918,999,6582,.35945E-5,-.228E-5,0
STARLINK-2405,2021-021BM,2022-05-17T01:23:32.191008,15.06408594,.0002138,53.0568,53.3764,48.1164,312.0007,0,U,47919,999,6565,-.77356E-5,-.397E-5,0
STARLINK-2087,2021-024A,2022-05-17T04:47:14.032608,15.06397025,.0002096,53.0562,97.7490,47.7274,312.3892,0,U,47977,999,6430,-.31501E-5,-.329E-5,0
STARLINK-1647,2021-024B,2022-05-16T14:57:53.253792,15.06402307,.0001993,53.0543,110.3279,49.1783,310.9378,0,U,47978,999,6459,.16686E-3,.2205E-4,0
STARLINK-2325,2021-024C,2022-05-16T22:00:00.999936,15.06397479,.0001828,53.0560,44.0094,56.2411,77.0696,0,U,47979,999,130,-.25079E-2,-.37439E-3,0
STARLINK-2312,2021-024D,2022-05-17T06:00:00.999648,15.06382595,.0001784,53.0556,22.5359,45.4111,46.6045,0,U,47980,999,6535,.59115E-3,.853E-4,0
STARLINK-2303,2021-024E,2022-05-17T05:01:50.964096,15.06378520,.0002098,53.0546,107.7011,50.7730,309.3445,0,U,47981,999,6415,-.92005E-4,-.1651E-4,0
STARLINK-2317,2021-024F,2022-05-16T22:00:00.999936,15.06384303,.0002097,53.0552,39.0126,44.1664,271.5303,0,U,47982,999,130,-.17842E-2,-.26748E-3,0
STARLINK-2308,2021-024J,2022-05-16T22:00:00.999936,15.06382005,.0001571,53.0555,44.0331,68.1576,305.1739,0,U,47985,999,130,-.11862E-2,-.17897E-3,0
STARLINK-2306,2021-024M,2022-05-17T06:00:00.999648,15.87230652,.0002506,53.0433,32.4848,169.6088,341.5048,0,U,47988,999,6521,.73746E-3,.20087E-2,0
STARLINK-2305,2021-024N,2022-05-17T06:00:00.999648,15.06395395,.0001362,53.0553,17.5241,80.3293,299.1536,0,U,47989,999,6542,.96771E-5,-.137E-5,0
STARLINK-2307,2021-024P,2022-05-16T22:00:00.999936,15.06397546,.0001862,53.0540,19.0124,56.3785,209.2782,0,U,47990,999,6536,-.11077E-3,-.1931E-4,0
STARLINK-2279,2021-024Q,2022-05-16T22:00:00.999936,15.06381742,.0001503,53.0568,34.0269,78.8940,129.4422,0,U,47991,999,130,-.82153E-3,-.12491E-3,0
STARLINK-2229,2021-024R,2022-05-17T06:00:00.999648,15.06386188,.000185,53.0545,27.5293,49.0060,95.4846,0,U,47992,999,6528,.14213E-2,.20944E-3,0
STARLINK-2273,2021-024S,2022-05-17T00:57:40.292352,15.06392406,.0001589,53.0561,68.4776,55.6998,304.4141,0,U,47993,999,6469,.44463E-4,.381E-5,0
STARLINK-2290,2021-024T,2022-05-17T02:39:11.094048,15.06392763,.0001905,53.0563,83.1563,54.3023,305.8143,0,U,47994,999,6449,.54331E-4,.528E-5,0
STARLINK-2309,2021-024U,2022-05-17T00:32:27.246048,15.06375869,.0001653,53.0569,48.5606,57.6000,302.5148,0,U,47995,999,6497,.16709E-4,-.33E-6,0
STARLINK-2260,2021-024V,2022-05-16T22:00:00.999936,15.28066352,.0001274,53.0545,336.4229,88.2274,21.4187,0,U,47996,999,130,-.14319E-1,-.377978E-2,0
STARLINK-2266,2021-024W,2022-05-17T03:48:11.181600,15.06388194,.0001708,53.0533,82.9378,61.8656,298.2505,0,U,47997,999,6450,-.13579E-3,-.2303E-4,0
STARLINK-2296,2021-024X,2022-05-17T03:26:15.872064,15.06385493,.0001755,53.0570,58.0101,69.6613,290.4564,0,U,47998,999,6484,.22708E-3,.3101E-4,0
STARLINK-2218,2021-024Y,2022-05-16T22:00:00.999936,15.06429101,.0001446,53.0537,29.0358,61.6571,294.1846,0,U,47999,999,130,-.37179E-2,-.55275E-3,0
STARLINK-2270,2021-024Z,2022-05-16T22:00:00.999936,15.03934890,.0001932,53.0562,14.0923,52.1307,29.3590,0,U,48000,999,130,-.16368E-3,-.2556E-4,0
STARLINK-2265,2021-024AB,2022-05-17T06:00:00.999648,15.06393463,.0001585,53.0558,32.5241,62.6074,334.3850,0,U,48002,999,6521,.17896E-2,.2647E-3,0
STARLINK-2263,2021-024AC,2022-05-17T04:40:35.940288,15.06390876,.0001794,53.0581,107.7762,62.4424,297.6747,0,U,48003,999,6414,.24401E-4,.82E-6,0
STARLINK-2254,2021-024AE,2022-05-16T13:47:33.500256,15.06396419,.0002072,53.0557,80.5515,60.2499,299.8695,0,U,48005,999,6494,.91722E-4,.1085E-4,0
STARLINK-2271,2021-024AH,2022-05-17T06:00:00.999648,15.06406544,.0001424,53.0556,12.5166,69.5706,237.4123,0,U,48008,999,6548,-.3079E-3,-.4865E-4,0
STARLINK-2153,2021-024AJ,2022-05-17T02:51:47.580480,15.06394555,.0002161,53.0580,88.0967,51.2526,308.8656,0,U,48009,999,6442,-.7526E-4,-.1402E-4,0
STARLINK-2226,2021-024AK,2022-05-16T22:23:45.269376,15.06395401,.000177,53.0533,108.9360,62.0055,298.1113,0,U,48010,999,6458,-.2756E-4,-.692E-5,0
STARLINK-2272,2021-024AL,2022-05-17T03:43:30.334080,15.06402208,.0002222,53.0557,87.9564,45.5682,314.5488,0,U,48011,999,6443,.45217E-4,.392E-5,0
STARLINK-2216,2021-024AM,2022-05-16T11:34:53.832000,15.43213933,.0004618,53.0569,45.4529,24.0404,336.0816,0,U,48012,999,6496,.69074E-3,.3086E-3,0
STARLINK-2243,2021-024AN,2022-05-16T20:18:20.609568,15.06395578,.0002085,53.0558,74.3448,55.7338,304.3848,0,U,48013,999,6506,-.38393E-4,-.854E-5,0
STARLINK-2283,2021-024AP,2022-05-16T22:00:00.999936,15.03938329,.0001712,53.0558,38.7237,55.6490,119.4986,0,U,48014,999,130,-.15936E-2,-.22424E-3,0
STARLINK-2284,2021-024AR,2022-05-16T22:00:00.999936,15.06396831,.0001945,53.0554,24.0160,51.9752,191.3588,0,U,48016,999,130,-.3866E-4,-.857E-5,0
STARLINK-2239,2021-024AS,2022-05-16T18:03:36.225504,15.76648667,.0007281,53.0479,44.4604,70.9324,289.2483,0,U,48017,999,6547,.99284E-3,.164673E-2,0
STARLINK-2282,2021-024AT,2022-05-17T04:38:34.220832,15.06392692,.0001941,53.0558,92.7699,45.9902,314.1247,0,U,48018,999,6436,.47787E-4,.43E-5,0
STARLINK-2285,2021-024AU,2022-05-17T03:53:29.919840,15.06390813,.000169,53.0543,82.9206,56.3705,303.7445,0,U,48019,999,6450,.35036E-4,.24E-5,0
STARLINK-2294,2021-024AV,2022-05-16T22:00:00.999936,15.06385221,.0001586,53.0561,39.0156,54.1908,26.5980,0,U,48020,999,130,-.75082E-3,-.11443E-3,0
STARLINK-2301,2021-024AW,2022-05-16T11:42:09.981792,15.06393989,.0001711,53.0564,45.9549,47.2072,312.9060,0,U,48021,999,6543,.37343E-3,.5284E-4,0
STARLINK-2298,2021-024AX,2022-05-16T14:54:32.580288,15.06407993,.0002165,53.0561,105.3520,64.6999,295.4214,0,U,48022,999,6466,.36076E-4,.256E-5,0
STARLINK-2292,2021-024AY,2022-05-17T04:01:27.909696,15.06396242,.0001934,53.0563,102.8958,62.7066,297.4120,0,U,48023,999,6421,-.94249E-4,-.1685E-4,0
STARLINK-2278,2021-024BB,2022-05-16T14:47:17.315232,15.06402497,.0001974,53.0555,110.3560,54.9294,305.1880,0,U,48026,999,6453,-.74836E-5,-.393E-5,0
STARLINK-2300,2021-024BC,2022-05-17T04:09:24.871392,15.06396149,.0001723,53.0549,82.8711,75.0299,285.0881,0,U,48027,999,6449,.12607E-4,-.94E-6,0
STARLINK-2264,2021-024BD,2022-05-16T22:00:00.999936,15.06376136,.0001635,53.0551,39.0290,55.9604,284.8915,0,U,48028,999,130,-.18233E-2,-.27319E-3,0
STARLINK-2299,2021-024BE,2022-05-16T21:07:26.770080,15.06398237,.0002284,53.0548,104.1950,43.0709,317.0458,0,U,48029,999,6470,.46529E-4,.411E-5,0
STARLINK-2268,2021-024BF,2022-05-17T04:08:44.266848,15.06417712,.0002314,53.0548,107.8595,41.7252,318.3913,0,U,48030,999,6414,-.60966E-3,-.9356E-4,0
STARLINK-2267,2021-024BG,2022-05-16T22:00:00.999936,15.06396980,.0001753,53.0565,354.0134,48.6058,154.5838,0,U,48031,999,130,-.98247E-3,-.14884E-3,0
STARLINK-2286,2021-024BJ,2022-05-17T04:49:13.318176,15.06395525,.0001814,53.0601,102.7404,65.7149,294.4030,0,U,48033,999,6422,.41475E-4,.336E-5,0
STARLINK-2288,2021-024BK,2022-05-17T03:40:13.482912,15.06391122,.0001886,53.0549,102.9613,44.5028,315.6112,0,U,48034,999,6421,.96453E-4,.1155E-4,0
STARLINK-2295,2021-024BM,2022-05-16T15:06:31.245984,15.06404367,.0002082,53.0542,105.3157,47.9626,312.1540,0,U,48036,999,6466,.2869E-3,.3995E-4,0
STARLINK-2048,2021-027A,2022-05-16T16:10:50.425536,15.06397791,.0001429,53.0546,230.1164,69.1116,291.0026,0,U,48092,999,6350,.20305E-4,.21E-6,0
STARLINK-2404,2021-027B,2022-05-16T20:14:20.018400,15.06403472,.0001661,53.0547,294.3557,81.5298,278.5879,0,U,48093,999,6222,.15771E-3,.2068E-4,0
STARLINK-2412,2021-027C,2022-05-16T21:07:26.929920,15.06397021,.00015,53.0551,304.1926,75.6047,284.5108,0,U,48094,999,6249,.10986E-3,.1355E-4,0
STARLINK-2414,2021-027D,2022-05-16T18:06:59.038272,15.06396503,.0001504,53.0541,304.7475,76.2086,283.9070,0,U,48095,999,6248,.91709E-4,.1085E-4,0
STARLINK-2417,2021-027E,2022-05-16T17:29:49.494048,15.06404316,.0001388,53.0528,304.8659,72.6898,287.4243,0,U,48096,999,6246,.22932E-3,.3136E-4,0
STARLINK-2418,2021-027F,2022-05-17T02:33:52.826688,15.06392480,.0001418,53.0550,283.1800,81.1870,278.9279,0,U,48097,999,6240,-.51192E-5,-.358E-5,0
STARLINK-2421,2021-027G,2022-05-16T19:38:32.352864,15.06397628,.0001401,53.0546,294.4706,74.2405,285.8739,0,U,48098,999,6261,.71672E-4,.786E-5,0
STARLINK-2428,2021-027H,2022-05-16T20:56:49.422336,15.06406185,.0001478,53.0553,304.2253,78.7165,281.3990,0,U,48099,999,6248,.1531E-3,.2E-4,0
STARLINK-2430,2021-027J,2022-05-17T02:23:15.237888,15.06388757,.0001225,53.0572,283.2083,69.8402,290.2718,0,U,48100,999,6240,-.95834E-4,-.1708E-4,0
STARLINK-2436,2021-027K,2022-05-16T19:37:10.888896,15.06398569,.0001495,53.0548,294.4742,78.1602,281.9555,0,U,48101,999,6262,.70249E-4,.765E-5,0
STARLINK-2437,2021-027L,2022-05-17T03:00:25.025760,15.06385202,.0001428,53.0565,283.0896,72.9984,287.1161,0,U,48102,999,6240,.56694E-3,.817E-4,0
STARLINK-2438,2021-027M,2022-05-17T03:11:01.816224,15.06392240,.000193,53.0560,283.0391,65.0065,295.1125,0,U,48103,999,6240,-.24376E-4,-.645E-5,0
STARLINK-2439,2021-027N,2022-05-16T17:55:42.860640,15.06390560,.0001536,53.0564,289.7938,87.5489,272.5676,0,U,48104,999,6268,.46547E-4,.412E-5,0
STARLINK-2440,2021-027P,2022-05-16T18:53:24.995904,15.06401664,.0001711,53.0539,234.6084,55.2412,304.8738,0,U,48105,999,6345,.17597E-3,.2341E-4,0
STARLINK-2442,2021-027Q,2022-05-16T20:06:24.901344,15.06390085,.0001375,53.0559,284.3874,76.4447,283.6695,0,U,48106,999,6276,-.32136E-4,-.76E-5,0
STARLINK-2443,2021-027R,2022-05-17T02:49:48.280224,15.06390180,.0001437,53.0566,283.1175,79.8346,280.2805,0,U,48107,999,6240,-.52041E-4,-.1056E-4,0
STARLINK-2444,2021-027S,2022-05-16T19:49:09.669504,15.06401899,.0001458,53.0558,294.4342,84.5128,275.6028,0,U,48108,999,6261,.18929E-3,.2539E-4,0
STARLINK-2445,2021-027T,2022-05-17T04:06:45.689760,15.06392031,.0001569,53.0550,302.8823,73.8859,286.2303,0,U,48109,999,6213,.39072E-4,.3E-5,0
STARLINK-2447,2021-027U,2022-05-16T17:57:41.452416,15.06399433,.000135,53.0537,294.7815,77.0403,283.0736,0,U,48110,999,6261,.12704E-3,.1611E-4,0
STARLINK-2448,2021-027V,2022-05-16T17:48:34.430688,15.07213046,.0001423,53.0549,294.7880,70.8338,289.2805,0,U,48111,999,6261,-.74371E-5,-.397E-5,0
STARLINK-2449,2021-027W,2022-05-17T04:23:18.735936,15.06389207,.0001771,53.0548,307.8260,69.2302,290.8877,0,U,48112,999,6206,-.12073E-4,-.461E-5,0
STARLINK-2450,2021-027X,2022-05-16T20:51:31.244832,15.06399105,.0001538,53.0555,304.2382,82.7570,277.3593,0,U,48113,999,6247,-.12341E-4,-.465E-5,0
STARLINK-2451,2021-027Y,2022-05-17T03:52:47.776512,15.06396140,.0000959,53.0532,297.9325,89.1966,270.9132,0,U,48114,999,6220,-.40574E-4,-.885E-5,0
STARLINK-2452,2021-027Z,2022-05-16T20:35:34.119456,15.06393164,.0001383,53.0547,294.2920,73.1158,286.9983,0,U,48115,999,6262,.49468E-6,-.274E-5,0
STARLINK-2454,2021-027AA,2022-05-16T20:46:13.075104,15.06395460,.0001086,53.0549,304.2367,67.1569,292.9535,0,U,48116,999,6248,.27651E-3,.3839E-4,0
STARLINK-2455,2021-027AB,2022-05-16T20:05:02.653728,15.06400416,.0001382,53.0550,284.3709,86.1955,273.9192,0,U,48117,999,6276,.93602E-4,.1113E-4,0
STARLINK-2458,2021-027AC,2022-05-17T02:44:29.281920,15.06397063,.0001356,53.0553,283.1331,76.8093,283.3048,0,U,48118,999,6240,.36994E-4,.27E-5,0
STARLINK-2459,2021-027AD,2022-05-16T20:17:00.976416,15.06398444,.00014,53.0546,284.3366,60.2421,299.8707,0,U,48119,999,6275,.43342E-4,.364E-5,0
STARLINK-2460,2021-027AE,2022-05-16T10:51:45.102240,15.06393906,.000136,53.0554,306.1074,78.9216,281.1925,0,U,48120,999,6243,.12771E-3,.1621E-4,0
STARLINK-2462,2021-027AF,2022-05-16T19:43:50.929536,15.06400586,.0001345,53.0550,294.4474,93.9882,266.1261,0,U,48121,999,6261,.20791E-3,.2817E-4,0
STARLINK-2463,2021-027AG,2022-05-16T19:45:48.077568,15.06404620,.0001348,53.0545,289.4459,65.3595,294.7535,0,U,48122,999,6269,.61197E-4,.63E-5,0
STARLINK-2464,2021-027AH,2022-05-16T19:55:47.453376,15.06400680,.0001393,53.0563,284.4100,73.1110,287.0032,0,U,48123,999,6276,.80739E-4,.921E-5,0
STARLINK-2465,2021-027AJ,2022-05-17T03:52:09.603264,15.06396509,.0000753,53.0539,292.9302,122.3766,237.7296,0,U,48124,999,6227,-.2986E-5,-.326E-5,0
STARLINK-2466,2021-027AK,2022-05-16T21:16:42.047328,15.06394680,.0001258,53.0558,304.1590,75.1036,285.0092,0,U,48125,999,6249,-.5329E-4,-.1075E-4,0
STARLINK-2467,2021-027AL,2022-05-16T20:43:33.794112,15.06388839,.0001498,53.0549,284.2497,74.5285,285.5869,0,U,48126,999,6277,-.28528E-4,-.706E-5,0
STARLINK-2468,2021-027AM,2022-05-17T04:27:59.632704,15.06398173,.000163,53.0553,302.8188,60.4832,299.6320,0,U,48127,999,6213,.11112E-3,.1374E-4,0
STARLINK-2469,2021-027AN,2022-05-16T23:01:31.744416,15.06400674,.000146,53.0561,233.8417,75.8672,284.2479,0,U,48128,999,6308,.50769E-4,.475E-5,0
STARLINK-2471,2021-027AP,2022-05-16T20:19:40.487232,15.06403275,.0001376,53.0562,304.3391,83.0178,277.0967,0,U,48129,999,6248,.10365E-3,.1263E-4,0
STARLINK-2472,2021-027AQ,2022-05-17T04:02:05.286336,15.06390539,.0001375,53.0546,307.8941,70.0984,290.0153,0,U,48130,999,6206,-.9393E-4,-.168E-4,0
STARLINK-2473,2021-027AR,2022-05-17T02:55:06.259008,15.06391944,.0001465,53.0544,283.0940,74.7014,285.4137,0,U,48131,999,6240,.33484E-4,.217E-5,0
STARLINK-2474,2021-027AS,2022-05-16T18:28:13.351008,15.06388114,.0001264,53.0555,304.6906,74.6021,285.5108,0,U,48132,999,6246,.68095E-4,.733E-5,0
STARLINK-2475,2021-027AT,2022-05-17T03:56:08.441376,15.06395129,.0001495,53.0548,302.9202,77.4443,282.6713,0,U,48133,999,6213,-.16779E-4,-.531E-5,0
STARLINK-2476,2021-027AU,2022-05-16T21:12:45.192960,15.06397610,.0001454,53.0554,304.1744,81.3478,278.7676,0,U,48134,999,6248,.51737E-4,.489E-5,0
STARLINK-2478,2021-027AV,2022-05-16T20:52:09.618528,15.06399795,.000138,53.0538,309.2320,83.1872,276.9274,0,U,48135,999,6241,.24515E-3,.3372E-4,0
STARLINK-2479,2021-027AW,2022-05-16T20:14:22.008192,15.06400708,.0001281,53.0547,304.3561,74.8778,285.2352,0,U,48136,999,6248,.19291E-3,.2593E-4,0
STARLINK-2480,2021-027AX,2022-05-17T03:11:34.074528,15.07200753,.0001143,53.0554,283.0239,57.9903,302.1198,0,U,48137,999,6240,-.23406E-3,-.3844E-4,0
STARLINK-2481,2021-027AY,2022-05-16T19:53:08.527488,15.06394675,.0001345,53.0547,304.4278,78.5916,281.5224,0,U,48138,999,6248,.63642E-4,.667E-5,0
STARLINK-2482,2021-027AZ,2022-05-16T19:39:52.081056,15.06403792,.0001365,53.0563,284.4613,64.7667,295.3464,0,U,48139,999,6276,.25011E-3,.3446E-4,0
STARLINK-2483,2021-027BA,2022-05-16T17:17:51.641376,15.06394296,.0001413,53.0542,304.9078,84.8758,275.2393,0,U,48140,999,6246,.1328E-3,.1697E-4,0
STARLINK-2484,2021-027BB,2022-05-16T22:37:40.352160,15.06407935,.0001534,53.0533,303.9004,56.5415,303.5721,0,U,48141,999,6210,.29095E-3,.4056E-4,0
STARLINK-2485,2021-027BC,2022-05-16T19:34:33.544128,15.06397261,.0001343,53.0571,284.4846,82.9729,277.1413,0,U,48142,999,6276,.23898E-3,.328E-4,0
STARLINK-2486,2021-027BD,2022-05-16T15:58:54.321600,15.06382051,.0001311,53.0550,240.1542,71.1532,288.9599,0,U,48143,999,6336,.45396E-3,.6483E-4,0
STARLINK-2487,2021-027BE,2022-05-16T19:45:10.661184,15.06397337,.000122,53.0569,284.4452,95.6794,264.4334,0,U,48144,999,6275,.13478E-3,.1727E-4,0
STARLINK-2488,2021-027BF,2022-05-16T19:50:29.128992,15.06399352,.000138,53.0564,284.4302,63.8523,296.2607,0,U,48145,999,6276,.9632E-4,.1153E-4,0
STARLINK-2489,2021-027BG,2022-05-17T03:45:31.634496,15.06401429,.0001561,53.0552,302.9553,74.6946,285.4215,0,U,48146,999,6213,.25641E-4,.1E-5,0
STARLINK-2490,2021-027BH,2022-05-16T21:20:02.894496,15.06395331,.0001557,53.0556,309.1523,63.3081,296.8067,0,U,48147,999,6202,.61348E-4,.632E-5,0
STARLINK-2491,2021-027BJ,2022-05-16T20:35:35.892384,15.06401202,.0001505,53.0544,304.2852,77.1168,282.9989,0,U,48148,999,6247,.23612E-4,.7E-6,0
STARLINK-2492,2021-027BK,2022-05-17T03:16:20.258976,15.06393785,.0001657,53.0553,283.0274,77.2699,282.8475,0,U,48149,999,6240,-.59032E-4,-.1161E-4,0
STARLINK-2493,2021-027BL,2022-05-16T19:23:56.087520,15.06405379,.0001391,53.0543,284.5155,92.8548,267.2600,0,U,48150,999,6276,.15695E-3,.2057E-4,0
STARLINK-2503,2021-027BM,2022-05-16T13:07:05.795040,15.06394319,.0001676,53.0552,285.6853,70.9911,289.1259,0,U,48151,999,6232,.56791E-4,.564E-5,0
STARLINK-2567,2021-036A,2022-05-16T22:00:00.999936,15.06363129,.0001757,53.0521,179.0248,49.0292,296.6553,0,U,48276,999,5946,.15453E-2,.22788E-3,0
STARLINK-2569,2021-036B,2022-05-16T22:00:00.999936,15.06367025,.0001609,53.0532,144.0265,61.2495,276.9070,0,U,48277,999,130,.33655E-2,.50161E-3,0
STARLINK-2543,2021-036C,2022-05-16T22:00:00.999936,15.06360920,.0001985,53.0452,159.0969,37.8920,97.8017,0,U,48278,999,130,.29083E-2,.43259E-3,0
STARLINK-2580,2021-036D,2022-05-17T06:00:00.999648,15.06397613,.0001934,53.0527,157.5345,43.6653,140.6920,0,U,48279,999,5979,-.1494E-2,-.22464E-3,0
STARLINK-2565,2021-036E,2022-05-16T22:39:39.591072,15.06404645,.0001534,53.0558,228.8911,75.4686,284.6473,0,U,48280,999,5876,.1006E-3,.1217E-4,0
STARLINK-2520,2021-036F,2022-05-16T21:22:42.646368,15.06390384,.0001809,53.0530,209.1421,57.1761,302.9402,0,U,48281,999,5845,-.56735E-4,-.1126E-4,0
STARLINK-2558,2021-036G,2022-05-16T21:56:32.458848,15.06400228,.0001578,53.0536,214.0375,63.1701,296.9449,0,U,48282,999,5839,.76312E-4,.855E-5,0
STARLINK-2516,2021-036H,2022-05-16T21:51:13.772448,15.06403377,.000152,53.0540,214.0577,54.6996,305.4135,0,U,48283,999,5839,.22356E-3,.305E-4,0
STARLINK-2564,2021-036J,2022-05-17T04:08:05.448192,15.06392391,.000149,53.0541,212.8651,54.7202,305.3926,0,U,48284,999,5900,-.60801E-4,-.1187E-4,0
STARLINK-2548,2021-036K,2022-05-16T21:40:37.300800,15.06396844,.0001404,53.0556,214.0862,61.8993,298.2137,0,U,48285,999,5838,.6399E-4,.672E-5,0
STARLINK-2547,2021-036L,2022-05-16T15:13:09.471360,15.06391076,.000163,53.0557,215.3046,65.2194,294.8965,0,U,48286,999,5834,.59215E-4,.6E-5,0
STARLINK-2566,2021-036M,2022-05-16T15:07:50.905920,15.06408811,.0001736,53.0550,215.3039,55.3474,304.7678,0,U,48287,999,5834,.31332E-3,.4389E-4,0
STARLINK-2562,2021-036N,2022-05-16T16:38:04.672896,15.06400092,.0001637,53.0533,215.0371,48.6745,311.4385,0,U,48288,999,5835,.14077E-2,.20748E-3,0
STARLINK-2545,2021-036P,2022-05-16T14:57:13.916736,15.06399727,.0001657,53.0543,215.3305,55.4928,304.6217,0,U,48289,999,5834,.11535E-3,.1437E-4,0
STARLINK-2540,2021-036Q,2022-05-16T22:49:36.592608,15.06410176,.0001507,53.0539,213.8739,54.6217,305.4913,0,U,48290,999,5897,-.10075E-3,-.1782E-4,0
STARLINK-2555,2021-036R,2022-05-17T03:30:56.236608,15.06396153,.0002001,53.0533,212.9947,47.3045,312.8113,0,U,48291,999,5900,-.50713E-5,-.357E-5,0
STARLINK-2542,2021-036S,2022-05-16T14:39:56.668320,15.06401387,.0001668,53.0569,215.4051,56.9163,303.1986,0,U,48292,999,5834,.97845E-4,.1176E-4,0
STARLINK-2550,2021-036T,2022-05-16T14:36:00.393696,15.06394894,.0001824,53.0563,215.4128,58.7587,301.3581,0,U,48293,999,5834,.73218E-4,.809E-5,0
STARLINK-2533,2021-036U,2022-05-16T11:19:36.770304,15.06390773,.0001179,53.0532,216.0186,24.0024,336.1019,0,U,48294,999,5832,.64656E-4,.682E-5,0
STARLINK-2535,2021-036V,2022-05-16T14:25:23.042496,15.06394454,.000138,53.0558,215.4316,69.5483,290.5654,0,U,48295,999,5834,.69966E-4,.761E-5,0
STARLINK-2546,2021-036W,2022-05-16T22:17:46.619520,15.06386144,.0001731,53.0552,213.9683,64.9921,295.1247,0,U,48296,999,5897,.16719E-3,.2209E-4,0
STARLINK-2544,2021-036X,2022-05-16T22:12:27.746496,15.06401063,.0002,53.0545,213.9784,43.5213,316.5934,0,U,48297,999,5897,-.14133E-4,-.492E-5,0
STARLINK-2559,2021-036Y,2022-05-17T04:29:19.347072,15.06385005,.0001445,53.0548,212.8120,57.8484,302.2645,0,U,48298,999,5901,.12495E-3,.1579E-4,0
STARLINK-2557,2021-036Z,2022-05-16T14:04:08.915520,15.06396772,.000173,53.0532,215.5027,43.4463,316.6662,0,U,48299,999,5834,.10818E-3,.133E-4,0
STARLINK-2538,2021-036AA,2022-05-16T15:27:44.803584,15.06400423,.0001707,53.0533,225.2521,55.6021,304.5129,0,U,48300,999,5821,.91563E-4,.1083E-4,0
STARLINK-2537,2021-036AB,2022-05-16T23:20:08.707200,15.06370913,.0001327,53.0543,223.7760,62.1918,297.9206,0,U,48301,999,5883,.30465E-3,.4256E-4,0
STARLINK-2556,2021-036AC,2022-05-16T15:17:07.955232,15.06401584,.000154,53.0522,225.2843,48.3753,311.7368,0,U,48302,999,5820,.74304E-4,.825E-5,0
STARLINK-2530,2021-036AD,2022-05-16T23:09:30.969792,15.06394673,.0001627,53.0535,223.8108,55.8350,304.2793,0,U,48303,999,5884,-.58886E-4,-.1158E-4,0
STARLINK-2524,2021-036AE,2022-05-16T23:04:13.128384,15.06394800,.0001582,53.0539,223.8268,57.2930,302.8212,0,U,48304,999,5884,.21862E-4,.44E-6,0
STARLINK-2519,2021-036AF,2022-05-16T22:57:33.225120,15.06393223,.0001739,53.0555,223.8322,60.0259,300.0902,0,U,48305,999,5884,-.58754E-4,-.1156E-4,0
STARLINK-2523,2021-036AG,2022-05-16T11:44:49.828704,15.06401308,.0001638,53.0538,225.9414,60.6555,299.4598,0,U,48306,999,5818,.34151E-3,.4809E-4,0
STARLINK-2528,2021-036AH,2022-05-16T14:50:35.578176,15.06402139,.0001446,53.0564,225.3640,63.5985,296.5152,0,U,48307,999,5820,.80726E-4,.921E-5,0
STARLINK-2532,2021-036AJ,2022-05-16T14:45:18.134208,15.06389802,.0001516,53.0551,225.3778,71.2849,288.8304,0,U,48308,999,5820,-.51905E-4,-.1054E-4,0
STARLINK-2517,2021-036AK,2022-05-16T22:37:40.711584,15.06397818,.0001562,53.0552,223.9116,69.1715,290.9442,0,U,48309,999,5884,-.13524E-4,-.483E-5,0
STARLINK-2536,2021-036AL,2022-05-17T04:54:32.139360,15.06388589,.0001532,53.0557,222.7279,74.6947,285.4211,0,U,48310,999,5888,.13517E-4,-.8E-6,0
STARLINK-2534,2021-036AM,2022-05-17T04:49:13.581696,15.06394263,.0001597,53.0546,222.7475,70.2699,289.8462,0,U,48311,999,5893,.11012E-4,-.118E-5,0
